index,OBJECT_ID,chi2,poly_params,vsini,Name,Teff,e_Teff,R*,e_R*,log(g),e_log(g),[Fe/H],e_[Fe/H],M*,e_M*,logAge,e_logAge,plx,Vmag,Notes,SCat,unknown,Gaia,2M,Simbad,_RA,_DE,simbadnames_x,ID_NAME,filename,exptime,sn18,qprog,rv,basenames,simbadnames_y
33,HD_260655,8.030930910551538,"[-3.50751537e+07  1.20838289e+04 -4.62640427e-01 -2.65446754e-05
  2.28662239e-09 -4.37640839e-14]",0.30397918033141014,GL_239,3801,60,0.423,0.015,4.86,0.05,-0.34,0.08,0.47,0.05,9.49,0.52,99.5,9.6,D,1,1,Gaia,2M,Simbad,99.295,17.56482,PLX_1538|LSPM_J0637+1733|ASCC__848699|UCAC2__38047613|2MASS_J06371092+1733526|USNO-B1.0_1075-00138472|BD+17__1320|CCDM_J06372+1734A|Ci_20__393|G_110-5|G_109-14|G_105-49|G_104-49|GCRV__4273|GEN#_+0.01701320|GEN#_+1.00260655|GJ___239|HD_260655|HIC__31635|HIP__31635|IDS_06314+1738_A|IRAS_06342+1736|JP11____53|LFT__477|LHS__1858|LTT_11880|NLTT_16743|TYC_1333-1683-1|UBV____6560|UBV_M__28516|Wolf__287|Zkh__90|[JHC84]__55|[RHG95]__1057|PLX_1538.00|WDS_J06372+1733A|WISEA_J063710.25+173356.8|UCAC4_538-030603|PM_J06371+1733|Gaia_DR1_3359074680751328000|WEB__6335|Gaia_DR2_3359074685047632640,Gaia_DR2_3359074685047632640,../library/20201008_specmatch_nir/FITS/267_GL239/Slope-20191115T121100_R01.optimal.fits,649.65,567.5032348632812,HET19-3-300,-58.20503843959427,Slope-20191115T121100_R01.optimal.fits,PLX_1538|LSPM_J0637+1733|ASCC__848699|UCAC2__38047613|2MASS_J06371092+1733526|USNO-B1.0_1075-00138472|BD+17__1320|CCDM_J06372+1734A|Ci_20__393|G_110-5|G_109-14|G_105-49|G_104-49|GCRV__4273|GEN#_+0.01701320|GEN#_+1.00260655|GJ___239|HD_260655|HIC__31635|HIP__31635|IDS_06314+1738_A|IRAS_06342+1736|JP11____53|LFT__477|LHS__1858|LTT_11880|NLTT_16743|TYC_1333-1683-1|UBV____6560|UBV_M__28516|Wolf__287|Zkh__90|[JHC84]__55|[RHG95]__1057|PLX_1538.00|WDS_J06372+1733A|WISEA_J063710.25+173356.8|UCAC4_538-030603|PM_J06371+1733|Gaia_DR1_3359074680751328000|WEB__6335|Gaia_DR2_3359074685047632640
67,GJ_205,8.227993587253419,"[-4.67832924e+07  1.61085975e+04 -6.16184698e-01 -3.53834739e-05
  3.04531701e-09 -5.82531701e-14]",1.4052412579572087,HD_36395,3801,9,0.574,0.004,4.7,0.01,0.35,0.1,0.6,0.01,9.76,0.49,177.1,8.0,E,1,1,Gaia,2M,Simbad,82.86415,-3.67723,Karmn_J05314-036|PM_J05314-0340|8pc_175.72|PLX_1255|1RXS_J053127.0-034013|BD-03__1123|CCDM_J05314-0341A|CSI-03__1123__1|CSV___6182|Ci_20__334|DO__1150|G__99-15|GC__6836|GCRV__3349|GEN#_+1.00036395|GJ___205|GSC_04770-00574|HD__36395|HIC__25878|HIP__25878|IDS_05264-0341_A|IRAS_05289-0342|JP11__1127|LFT__416|LHS____30|LPM_216|LTT__2293|MCC___9|NLTT_15215|NSV__2075|PM_05289-0341|PPM_188143|SAO_132211|SKY#__8855|SV*_WR____69|UBV____5309|UGP_117|USNO_812|VVO_242|Wolf_1453|YZ__93__1611|YZC_17__1611|Zkh__71|[RHG95]___930|[SLO58]_19|uvby98_100036395|PLX_1255.00|2EUVE_J0531-03.6|EUVE_J0531-03.6|[KSP2003]_J053127.17-034032.6|WDS_J05314-0336A|TYC_4770-574-1|2MASS_J05312734-0340356|WISEA_J053127.91-034059.8|UCAC4_432-009930|StKM_2-412|Gaia_DR1_3209938366665770752|WEB__5024|Gaia_DR2_3209938366665770752,Gaia_DR2_3209938366665770752,../library/20201008_specmatch_nir/FITS/374_36395/Slope-20191213T062214_R01.optimal.fits,127.8,370.6267395019531,UT20-1-008,8.690360252774246,Slope-20191213T062214_R01.optimal.fits,Karmn_J05314-036|PM_J05314-0340|8pc_175.72|PLX_1255|1RXS_J053127.0-034013|BD-03__1123|CCDM_J05314-0341A|CSI-03__1123__1|CSV___6182|Ci_20__334|DO__1150|G__99-15|GC__6836|GCRV__3349|GEN#_+1.00036395|GJ___205|GSC_04770-00574|HD__36395|HIC__25878|HIP__25878|IDS_05264-0341_A|IRAS_05289-0342|JP11__1127|LFT__416|LHS____30|LPM_216|LTT__2293|MCC___9|NLTT_15215|NSV__2075|PM_05289-0341|PPM_188143|SAO_132211|SKY#__8855|SV*_WR____69|UBV____5309|UGP_117|USNO_812|VVO_242|Wolf_1453|YZ__93__1611|YZC_17__1611|Zkh__71|[RHG95]___930|[SLO58]_19|uvby98_100036395|PLX_1255.00|2EUVE_J0531-03.6|EUVE_J0531-03.6|[KSP2003]_J053127.17-034032.6|WDS_J05314-0336A|TYC_4770-574-1|2MASS_J05312734-0340356|WISEA_J053127.91-034059.8|UCAC4_432-009930|StKM_2-412|Gaia_DR1_3209938366665770752|WEB__5024|Gaia_DR2_3209938366665770752
25,GJ_846,8.456327583076433,"[-4.19975956e+07  1.44609215e+04 -5.53167051e-01 -3.17643075e-05
  2.73387284e-09 -5.22961129e-14]",0.29136302562860555,HD_209290,3848,60,0.546,0.019,4.74,0.05,0.02,0.08,0.59,0.06,9.56,0.52,94.2,9.1,D,1,1,Gaia,2M,Simbad,330.5428100000001,1.40023,Karmn_J22021+014|PLX_5318|LSPM_J2202+0124|TYC__558-1540-1|ASCC_1175435|USNO-B1.0_0914-00554481|AG+01_2676|BD+00__4810|Ci_20_1331|DO__7683|G__18-16|G__27-5|G__26-44|G__93-66|GCRV_13839|GEN#_+1.00209290|GJ___846|HD_209290|HIC_108782|HIP_108782|IRAS_21596+0109|LFT_1678|LHS__3745|LTT_16435|MCC_335|NLTT_52725|PM_21596+0110|PPM_172573|UBV_M__26062|UBV___18818|VVO__73|Wolf_1340|Zkh_327|[HFE83]_1478|[RHG95]__3458|2MASS_J22021026+0124006|PLX_5318.00|WISEA_J220209.96+012358.0|UCAC4_458-125308|PM_J22021+0124|Gaia_DR1_2683023807333389952|WEB_19569|Gaia_DR2_2683023811628007296,Gaia_DR2_2683023811628007296,../library/20201008_specmatch_nir/FITS/258_209290/Slope-20200611T102503_R01.optimal.fits,330.15,396.3233642578125,UT20-2-007,18.381457848659753,Slope-20200611T102503_R01.optimal.fits,Karmn_J22021+014|PLX_5318|LSPM_J2202+0124|TYC__558-1540-1|ASCC_1175435|USNO-B1.0_0914-00554481|AG+01_2676|BD+00__4810|Ci_20_1331|DO__7683|G__18-16|G__27-5|G__26-44|G__93-66|GCRV_13839|GEN#_+1.00209290|GJ___846|HD_209290|HIC_108782|HIP_108782|IRAS_21596+0109|LFT_1678|LHS__3745|LTT_16435|MCC_335|NLTT_52725|PM_21596+0110|PPM_172573|UBV_M__26062|UBV___18818|VVO__73|Wolf_1340|Zkh_327|[HFE83]_1478|[RHG95]__3458|2MASS_J22021026+0124006|PLX_5318.00|WISEA_J220209.96+012358.0|UCAC4_458-125308|PM_J22021+0124|Gaia_DR1_2683023807333389952|WEB_19569|Gaia_DR2_2683023811628007296
47,GJ_96,8.557143369349443,"[-3.88061359e+07  1.33627528e+04 -5.11204956e-01 -2.93523188e-05
  2.52650360e-09 -4.83319856e-14]",0.6753213270225646,HIP_11048,3785,62,0.599,0.021,4.67,0.05,0.14,0.08,0.61,0.06,9.85,0.49,83.9,9.3,D,2,1,Gaia,2M,Simbad,35.56101,47.88003,2MASS_J02221463+4752481|PLX__481|LSPM_J0222+4752|TYC_3298-1434-1|ASCC__306934|UCAC2__47696767|USNO-B1.0_1378-00062837|AG+47__261|BD+47___612|G_173-53|GCRV__1326|GEN#_+0.04700612|GJ____96|HIC__11048|HIP__11048|JP11___188|MCC__96|NLTT__7753|PPM__45026|UBV____2437|UBV_M___3608|VVO_126|Zkh__41|[RHG95]___427|PLX__481.00|1RXS_J022214.1+475304|WISEA_J022214.85+475248.5|UCAC4_690-014940|StKM_2-205|PM_J02222+4752|GALEX_6372815757751878097|WEB__2324|Gaia_DR2_354077348697687424,Gaia_DR2_354077348697687424,../library/20201008_specmatch_nir/FITS/285_HIP11048/Slope-20191208T013316_R01.optimal.fits,330.15,460.0266418457031,UT20-1-008,-37.91471736276737,Slope-20191208T013316_R01.optimal.fits,2MASS_J02221463+4752481|PLX__481|LSPM_J0222+4752|TYC_3298-1434-1|ASCC__306934|UCAC2__47696767|USNO-B1.0_1378-00062837|AG+47__261|BD+47___612|G_173-53|GCRV__1326|GEN#_+0.04700612|GJ____96|HIC__11048|HIP__11048|JP11___188|MCC__96|NLTT__7753|PPM__45026|UBV____2437|UBV_M___3608|VVO_126|Zkh__41|[RHG95]___427|PLX__481.00|1RXS_J022214.1+475304|WISEA_J022214.85+475248.5|UCAC4_690-014940|StKM_2-205|PM_J02222+4752|GALEX_6372815757751878097|WEB__2324|Gaia_DR2_354077348697687424
55,GJ_458.2,10.046794085701874,"[-4.08467404e+07  1.40662016e+04 -5.38164270e-01 -3.08977113e-05
  2.65976197e-09 -5.08840314e-14]",0.22082348344395464,HIP_59748,3900,61,0.669,0.038,4.63,0.06,0.14,0.08,0.7,0.07,9.84,0.51,43.8,10.5,D,1,1,Gaia,2M,Simbad,183.78685,48.73257,LSPM_J1215+4843|ASCC__329726|USNO-B1.0_1387-00223528|BD+49__2126|G_198-37|GJ___458.2|GSC_03455-00111|HIC__59748|HIP__59748|MCC_640|NGP_49__71|NLTT_30123|TYC_3455-111-1|[RHG95]__1925|2MASS_J12150885+4843574|Pul_-3__910088|GJ__9399|UCAC4_694-052092|StKM_2-807|PM_J12151+4843|Gaia_DR1_1545795529110395136|Gaia_DR2_1545795529110395136,Gaia_DR2_1545795529110395136,../library/20201008_specmatch_nir/FITS/302_HIP59748/Slope-20190320T095505_R01.optimal.fits,969.15,418.6253662109375,PSU19-1-009,-14.082877317474933,Slope-20190320T095505_R01.optimal.fits,LSPM_J1215+4843|ASCC__329726|USNO-B1.0_1387-00223528|BD+49__2126|G_198-37|GJ___458.2|GSC_03455-00111|HIC__59748|HIP__59748|MCC_640|NGP_49__71|NLTT_30123|TYC_3455-111-1|[RHG95]__1925|2MASS_J12150885+4843574|Pul_-3__910088|GJ__9399|UCAC4_694-052092|StKM_2-807|PM_J12151+4843|Gaia_DR1_1545795529110395136|Gaia_DR2_1545795529110395136
70,GJ_338_A,10.634219106456113,"[-4.05143696e+07  1.39497105e+04 -5.33580533e-01 -3.06412759e-05
  2.63705876e-09 -5.04422727e-14]",0.3142853653010352,HD_79210,3907,35,0.5770000000000001,0.013,4.7,0.02,-0.18,0.1,0.58,0.02,9.85,0.51,161.6,7.6,E,2,1,Gaia,2M,Simbad,138.59496,52.68659,Karmn_J09143+526|PM_J09143+5241|PLX_2198|ASCC__253740|2MASS_J09142298+5241125|USNO-B1.0_1426-00239069|8pc_161.59A|ADS__7251_A|AG+52__752|BD+53__1320|CCDM_J09144+5241A|CSI+53__1320__1|Ci_20__516|G_195-17|GC_12727|GCRV__6031|GEN#_+1.00079210A|GJ___338_A|HD__79210|HIC__45343|HIP__45343|IDS_09078+5307_A|JP11__1780|LFT__634|LHS___260|LTT_12425|NLTT_21249|PM_09110+5254|PPM__32059|SAO__27178|SKY#_17822|TYC_3806-1814-1|UBV____8824|YZ__52__3333|YZC_26__3333|Zkh_125|[GKL99]_197|[RHG95]__1451|uvby98_100079210_A|LSPM_J0914+5241W|[ZEH2003]_RX_J0914.4+5241__1|WDS_J09144+5241A|**_STF_1321A|StKM_2-551|UCAC4_714-048098|WEB__8637|Gaia_DR2_1022456139210632064,Gaia_DR2_1022456139210632064,../library/20201008_specmatch_nir/FITS/385_79210/Slope-20191130T090648_R01.optimal.fits,138.45,425.5141906738281,UT19-3-008,12.4585124678844,Slope-20191130T090648_R01.optimal.fits,Karmn_J09143+526|PM_J09143+5241|PLX_2198|ASCC__253740|2MASS_J09142298+5241125|USNO-B1.0_1426-00239069|8pc_161.59A|ADS__7251_A|AG+52__752|BD+53__1320|CCDM_J09144+5241A|CSI+53__1320__1|Ci_20__516|G_195-17|GC_12727|GCRV__6031|GEN#_+1.00079210A|GJ___338_A|HD__79210|HIC__45343|HIP__45343|IDS_09078+5307_A|JP11__1780|LFT__634|LHS___260|LTT_12425|NLTT_21249|PM_09110+5254|PPM__32059|SAO__27178|SKY#_17822|TYC_3806-1814-1|UBV____8824|YZ__52__3333|YZC_26__3333|Zkh_125|[GKL99]_197|[RHG95]__1451|uvby98_100079210_A|LSPM_J0914+5241W|[ZEH2003]_RX_J0914.4+5241__1|WDS_J09144+5241A|**_STF_1321A|StKM_2-551|UCAC4_714-048098|WEB__8637|Gaia_DR2_1022456139210632064
74,GJ_338_B,10.988285652670193,"[-3.22331494e+07  1.10982717e+04 -4.24506163e-01 -2.43779234e-05
  2.09798869e-09 -4.01304184e-14]",1.0511484006093357,GL_338B,3867,37,0.5670000000000001,0.014,4.71,0.02,-0.15,0.1,0.57,0.02,9.82,0.5,159.0,7.7,E,1,0,Gaia,2M,Simbad,138.60283,52.68637,Karmn_J09144+526|PM_J09144+5241|ASCC__253742|2MASS_J09142485+5241118|LSPM_J0914+5241E|USNO-B1.0_1426-00239093|8pc_159.48B|ADS__7251_B|AG+52__753|AGKR__8302|BD+53__1321|CCDM_J09144+5241B|G_195-18|GC_12728|GCRV__6030|GEN#_+1.00079211|GJ___338_B|HD__79211|HIC_120005|HIP_120005|IDS_09078+5307_B|JP11__1781|LAL_18115|LFT__635|LHS___261|LTT_12426|NLTT_21251|PPM__32060|RBS___755|SAO__27179|SKY#_17825|TYC_3806-1819-1|UBV____8825|YZ__52__3335|YZC_26__3335|Zkh_126|[GKL99]_198|[RHG95]__1452|uvby98_100079211|1RXS_J091424.4+524118|RX_J0914.4+5241|[ZEH2003]_RX_J0914.4+5241__2|WDS_J09144+5241B|**_STF_1321B|UCAC4_714-048102|StKM_2-552|Gaia_DR1_1022456100555749632|WEB__8638|Gaia_DR2_1022456104850892928,Gaia_DR2_1022456104850892928,../library/20201008_specmatch_nir/FITS/393_GL338B/Slope-20191201T092225_R01.optimal.fits,127.8,277.8416748046875,UT19-3-008,12.475246193129944,Slope-20191201T092225_R01.optimal.fits,Karmn_J09144+526|PM_J09144+5241|ASCC__253742|2MASS_J09142485+5241118|LSPM_J0914+5241E|USNO-B1.0_1426-00239093|8pc_159.48B|ADS__7251_B|AG+52__753|AGKR__8302|BD+53__1321|CCDM_J09144+5241B|G_195-18|GC_12728|GCRV__6030|GEN#_+1.00079211|GJ___338_B|HD__79211|HIC_120005|HIP_120005|IDS_09078+5307_B|JP11__1781|LAL_18115|LFT__635|LHS___261|LTT_12426|NLTT_21251|PPM__32060|RBS___755|SAO__27179|SKY#_17825|TYC_3806-1819-1|UBV____8825|YZ__52__3335|YZC_26__3335|Zkh_126|[GKL99]_198|[RHG95]__1452|uvby98_100079211|1RXS_J091424.4+524118|RX_J0914.4+5241|[ZEH2003]_RX_J0914.4+5241__2|WDS_J09144+5241B|**_STF_1321B|UCAC4_714-048102|StKM_2-552|Gaia_DR1_1022456100555749632|WEB__8638|Gaia_DR2_1022456104850892928
26,GJ_172,11.34374019202171,"[-3.35899421e+07  1.15693887e+04 -4.42772459e-01 -2.54138421e-05
  2.18835801e-09 -4.18733491e-14]",0.2469719480412307,HD_232979,3929,60,0.608,0.02,4.68,0.05,-0.11,0.08,0.65,0.07,9.78,0.51,101.2,8.9,D,1,1,Gaia,2M,Simbad,69.42054,52.89361,Karmn_J04376+528|2MASS_J04374092+5253372|PLX_1010|LSPM_J0437+5253|TYC_3732-542-1|ASCC__244104|USNO-B1.0_1428-00155067|AG+52__450|BD+52___857|Ci_18__594|Ci_20__298|G_175-42|G_191-4|GCRV__2695|GEN#_+1.00232979|GJ___172|HD_232979|HIC__21553|HIP__21553|IRAS_04337+5247|L_1742-6|LFT__362|LHS__1688|LTT_11464|MCC_449|NLTT_13604|PPM__29269|SAO__24722|UBV____4415|UBV_M__27782|VVO_235|YZ__52__1893|YZC_26__1893|[GKL99]_123|[RHG95]___799|PLX_1010.00|1RXS_J043740.6+525346|WISEA_J043741.24+525332.2|UCAC4_715-033323|PM_J04376+5253|Gaia_DR1_272855561463141248|WEB__4137|Gaia_DR2_272855565762295680,Gaia_DR2_272855565762295680,../library/20201008_specmatch_nir/FITS/259_232979/Slope-20181026T064348_R01.optimal.fits,511.2,751.3790283203125,ENG18-3-003,34.424721642643874,Slope-20181026T064348_R01.optimal.fits,Karmn_J04376+528|2MASS_J04374092+5253372|PLX_1010|LSPM_J0437+5253|TYC_3732-542-1|ASCC__244104|USNO-B1.0_1428-00155067|AG+52__450|BD+52___857|Ci_18__594|Ci_20__298|G_175-42|G_191-4|GCRV__2695|GEN#_+1.00232979|GJ___172|HD_232979|HIC__21553|HIP__21553|IRAS_04337+5247|L_1742-6|LFT__362|LHS__1688|LTT_11464|MCC_449|NLTT_13604|PPM__29269|SAO__24722|UBV____4415|UBV_M__27782|VVO_235|YZ__52__1893|YZC_26__1893|[GKL99]_123|[RHG95]___799|PLX_1010.00|1RXS_J043740.6+525346|WISEA_J043741.24+525332.2|UCAC4_715-033323|PM_J04376+5253|Gaia_DR1_272855561463141248|WEB__4137|Gaia_DR2_272855565762295680
56,BD+29_2279,11.554316218461937,"[-5.37869950e+07  1.85197756e+04 -7.08394232e-01 -4.06796699e-05
  3.50102759e-09 -6.69690263e-14]",1.4777218097359528,HIP_60093,3993,60,0.643,0.037000000000000005,4.67,0.06,0.46,0.08,0.7,0.07,9.58,0.52,42.2,10.6,D,1,1,Gaia,2M,Simbad,184.85038,28.38237,PLX_2838|GJ__9404|LSPM_J1219+2822|ASCC__684708|UCAC2__41716815|USNO-B1.0_1183-00212601|BD+29__2279|BPS_BS_16026-0017|Ci_20__695|G_148-45|G_121-77|GCRV__7388|GEN#_+0.02902279|GJ___459.3|HIC__60093|HIP__60093|LFT__896|LHS__2544|LTT_13444|MCC_644|NGP_29__77|NLTT_30331|PM_12169+2840|TYC_1991-1020-1|VVO__14|Wolf__408|[RHG95]__1935|p._MC_560_4|2MASS_J12192407+2822566|PLX_2838.00|WISEA_J121923.57+282257.3|UCAC4_592-048933|StKM_2-818|PM_J12194+2822|Gaia_DR1_4010201858944875392|WEB_10685|Gaia_DR2_4010201828880793984,Gaia_DR2_4010201828880793984,../library/20201008_specmatch_nir/FITS/303_HIP60093/Slope-20191123T122518_R01.optimal.fits,969.15,379.9056396484375,PSU19-3-009,-0.6485063364418017,Slope-20191123T122518_R01.optimal.fits,PLX_2838|GJ__9404|LSPM_J1219+2822|ASCC__684708|UCAC2__41716815|USNO-B1.0_1183-00212601|BD+29__2279|BPS_BS_16026-0017|Ci_20__695|G_148-45|G_121-77|GCRV__7388|GEN#_+0.02902279|GJ___459.3|HIC__60093|HIP__60093|LFT__896|LHS__2544|LTT_13444|MCC_644|NGP_29__77|NLTT_30331|PM_12169+2840|TYC_1991-1020-1|VVO__14|Wolf__408|[RHG95]__1935|p._MC_560_4|2MASS_J12192407+2822566|PLX_2838.00|WISEA_J121923.57+282257.3|UCAC4_592-048933|StKM_2-818|PM_J12194+2822|Gaia_DR1_4010201858944875392|WEB_10685|Gaia_DR2_4010201828880793984
27,V*_V2689_Ori,12.438697444299077,"[-4.85772423e+07  1.67273648e+04 -6.39919320e-01 -3.67429415e-05
  3.16264157e-09 -6.05011712e-14]",0.3564167684744032,HD_245409,3966,60,0.601,0.02,4.69,0.05,0.05,0.08,0.65,0.07,9.66,0.52,87.7,8.9,D,1,1,Gaia,2M,Simbad,84.12913,11.32787,Karmn_J05365+113|2MASS_J05363099+1119401|2RE_J053634+111836|2RE_J0536+111|AG+11__546|BD+11___878|GCRV_56437|GEN#_+1.00245409|GJ___208|GSC_00709-00063|HD_245409|HIC__26335|HIP__26335|MCC_464|PPM_121171|RE_J053634+111834|RE_J0536+111|SAO__94695|TYC__709-63-1|VVO__38|YZ__11__1712|[RHG95]___944|PLX_1281.01|1RXS_J053632.0+111935|V*_V2689_Ori|ASAS_J053631+1119.7|IRAS_05336+1117|AKARI-IRC-V1_J0536309+111940|ASAS_J053631+1119.5|UCAC4_507-012838|StKM_2-419|PM_J05365+1119|Gaia_DR1_3339921875389105152|WEB__5189|Gaia_DR2_3339921875389105152,Gaia_DR2_3339921875389105152,../library/20201008_specmatch_nir/FITS/260_245409/Slope-20191116T105902_R01.optimal.fits,330.15,314.95428466796875,UT19-3-008,22.095539353639253,Slope-20191116T105902_R01.optimal.fits,Karmn_J05365+113|2MASS_J05363099+1119401|2RE_J053634+111836|2RE_J0536+111|AG+11__546|BD+11___878|GCRV_56437|GEN#_+1.00245409|GJ___208|GSC_00709-00063|HD_245409|HIC__26335|HIP__26335|MCC_464|PPM_121171|RE_J053634+111834|RE_J0536+111|SAO__94695|TYC__709-63-1|VVO__38|YZ__11__1712|[RHG95]___944|PLX_1281.01|1RXS_J053632.0+111935|V*_V2689_Ori|ASAS_J053631+1119.7|IRAS_05336+1117|AKARI-IRC-V1_J0536309+111940|ASAS_J053631+1119.5|UCAC4_507-012838|StKM_2-419|PM_J05365+1119|Gaia_DR1_3339921875389105152|WEB__5189|Gaia_DR2_3339921875389105152
42,GJ_9066,15.384147829444478,"[ 7.94300859e+07 -2.73482902e+04  1.04603578e+00  6.00718109e-05
 -5.16969267e-09  9.88843416e-14]",6.026584300922451,GL_83.1,3080,60,0.187,0.01,5.05,0.05,-0.16,0.08,0.14,0.01,9.68,0.53,,12.3,D,3,1,Gaia,2M,Simbad,30.054000000000002,13.05195,Karmn_J02002+130|LSPM_J0200+1303|UCAC2__36403434|2MASS_J02001278+1303112|USNO-B1.0_1030-00025765|2E___510|8pc_224.80|CSI+12-01575|G___3-33|G__73-12|GJ____83.1|GJ__9066|GSC_00629-01255|JP11__5196|L_1159-16|LFT__171|LHS____11|LP__469-42|LTT_10681|NLTT__6690|PM_01575+1250|UBV_M__43000|USNO_109|V*_TZ_Ari|Zkh__36|[GKL99]__52|[GS83]__70|[R78b]__95|[RHG95]___358|PLX__412.02|1RXS_J020012.5+130317|2E_0157.5+1249|RX_J0200.2+1303|[ZEH2003]_RX_J0200.2+1303__1|WISEA_J020013.74+130248.6|UCAC4_516-003340|PM_J02002+1303|GALEX_6377389729346749191|Gaia_DR2_76868614540049408,Gaia_DR2_76868614540049408,../library/20201008_specmatch_nir/FITS/278_GL83.1/Slope-20200724T102147_R01.optimal.fits,969.15,487.3604736328125,HET20-2-300,-28.75085037347552,Slope-20200724T102147_R01.optimal.fits,Karmn_J02002+130|LSPM_J0200+1303|UCAC2__36403434|2MASS_J02001278+1303112|USNO-B1.0_1030-00025765|2E___510|8pc_224.80|CSI+12-01575|G___3-33|G__73-12|GJ____83.1|GJ__9066|GSC_00629-01255|JP11__5196|L_1159-16|LFT__171|LHS____11|LP__469-42|LTT_10681|NLTT__6690|PM_01575+1250|UBV_M__43000|USNO_109|V*_TZ_Ari|Zkh__36|[GKL99]__52|[GS83]__70|[R78b]__95|[RHG95]___358|PLX__412.02|1RXS_J020012.5+130317|2E_0157.5+1249|RX_J0200.2+1303|[ZEH2003]_RX_J0200.2+1303__1|WISEA_J020013.74+130248.6|UCAC4_516-003340|PM_J02002+1303|GALEX_6377389729346749191|Gaia_DR2_76868614540049408
71,HD_88230,17.392635988200105,"[-6.11602678e+07  2.10607614e+04 -8.05727336e-01 -4.62617496e-05
  3.98212239e-09 -7.61796129e-14]",2.4803537281795207,HD_88230,4085,14,0.64,0.005,4.64,0.01,-0.16,0.1,0.63,0.01,10.14,0.09,205.2,6.6,E,2,1,Gaia,2M,Simbad,152.84225,49.45424000000001,PLX_2390|LSPM_J1011+4927|ASCC__327385|USNO-B1.0_1394-00210100|2E__2238|8pc_205.22|AG+49__914|BD+50__1725|CCDM_J10114+4927A|Ci_20__564|Ci_18_1218|DO_33188|G_196-9|GAT__950|GC_13987|GCRV__6436|GEN#_+1.00088230|GJ___380|Gmb_1618|HD__88230|HIC__49908|HIP__49908|IDS_10053+4958_A|IRAS_10082+4942|JP11__1905|LFT__696|LHS___280|LTT_12732|NLTT_23613|NSV__4765|PM_10083+4942|PPM__51736|SAO__43223|SKY#_19607|TYC_3437-811-1|UBV____9470|UBV_M__15985|USNO_833|YZ__49__3582|YZC_26__3582|Zkh_137|[GKL99]_214|[HFE83]__712|[RHG95]__1592|uvby98_100088230|2MASS_J10112218+4927153|2E_1008.2+4942|[ZEH2003]_RX_J1011.4+4927__1|RX_J1011.4+4927|1RXS_J101124.1+492718|WDS_J10114+4927A|WISEA_J101120.70+492709.9|UCAC4_698-052810|StKM_2-612|PM_J10113+4927|2RXP_J101122.8+492714|WEB__9187|Gaia_DR2_823773494718931968,Gaia_DR2_823773494718931968,../library/20201008_specmatch_nir/FITS/389_88230/Slope-20191119T103851_R01.optimal.fits,63.90000000000001,536.3565063476561,UT19-3-008,-25.768962747362252,Slope-20191119T103851_R01.optimal.fits,PLX_2390|LSPM_J1011+4927|ASCC__327385|USNO-B1.0_1394-00210100|2E__2238|8pc_205.22|AG+49__914|BD+50__1725|CCDM_J10114+4927A|Ci_20__564|Ci_18_1218|DO_33188|G_196-9|GAT__950|GC_13987|GCRV__6436|GEN#_+1.00088230|GJ___380|Gmb_1618|HD__88230|HIC__49908|HIP__49908|IDS_10053+4958_A|IRAS_10082+4942|JP11__1905|LFT__696|LHS___280|LTT_12732|NLTT_23613|NSV__4765|PM_10083+4942|PPM__51736|SAO__43223|SKY#_19607|TYC_3437-811-1|UBV____9470|UBV_M__15985|USNO_833|YZ__49__3582|YZC_26__3582|Zkh_137|[GKL99]_214|[HFE83]__712|[RHG95]__1592|uvby98_100088230|2MASS_J10112218+4927153|2E_1008.2+4942|[ZEH2003]_RX_J1011.4+4927__1|RX_J1011.4+4927|1RXS_J101124.1+492718|WDS_J10114+4927A|WISEA_J101120.70+492709.9|UCAC4_698-052810|StKM_2-612|PM_J10113+4927|2RXP_J101122.8+492714|WEB__9187|Gaia_DR2_823773494718931968
