index,OBJECT_ID,chi2,poly_params,vsini,Name,Teff,e_Teff,R*,e_R*,log(g),e_log(g),[Fe/H],e_[Fe/H],M*,e_M*,logAge,e_logAge,plx,Vmag,Notes,SCat,unknown,Gaia,2M,Simbad,_RA,_DE,simbadnames_x,ID_NAME,filename,exptime,sn18,qprog,rv,basenames,simbadnames_y
51,GJ_173,6.25382594325535,"[ 1.15282086e+07 -3.91504038e+03  1.47774647e-01  8.35365482e-06
 -7.09441135e-10  1.33845983e-14]",1.2870863028118904,HIP_21556,3671,61,0.444,0.017,4.82,0.05,-0.04,0.08,0.47,0.05,9.55,0.52,89.5,10.3,D,1,1,Gaia,2M,Simbad,69.42444,-11.03888,Karmn_J04376-110|2MASS_J04374188-1102198|PLX_1026|BD-11___916|GCRV__2717|GEN#_-0.01100916|GJ___173|HIC__21556|HIP__21556|LP__715-52|LTT__2050|MCC_106|NLTT_13657|PPM_710831|UBV_M___5319|[RHG95]___804|PLX_1026.00|TYC_5324-581-1|UCAC4_395-006371|StKM_2-373|PM_J04376-1102|Gaia_DR1_3184351872093838592|WEB__4138|Gaia_DR2_3184351876391975808,Gaia_DR2_3184351876391975808,../library/20201008_specmatch_nir/FITS/290_HIP21556/Slope-20191213T060232_R01.optimal.fits,649.65,242.36294555664062,UT20-1-008,-6.787271198260907,Slope-20191213T060232_R01.optimal.fits,Karmn_J04376-110|2MASS_J04374188-1102198|PLX_1026|BD-11___916|GCRV__2717|GEN#_-0.01100916|GJ___173|HIC__21556|HIP__21556|LP__715-52|LTT__2050|MCC_106|NLTT_13657|PPM_710831|UBV_M___5319|[RHG95]___804|PLX_1026.00|TYC_5324-581-1|UCAC4_395-006371|StKM_2-373|PM_J04376-1102|Gaia_DR1_3184351872093838592|WEB__4138|Gaia_DR2_3184351876391975808
23,GJ_15_B,6.6621552800782915,"[-2.70312921e+07  9.17671607e+03 -3.46181169e-01 -1.95797648e-05
  1.66188888e-09 -3.13430772e-14]",3.824885433820619,HD_1326B,3218,60,0.192,0.008,5.07,0.05,-0.3,0.08,0.16,0.02,9.64,0.53,,11.0,D,3,0,Gaia,2M,Simbad,4.6062400000000014,44.02712,Karmn_J00184+440|ASCC__373580|2MASS_J00182549+4401376|8pc_280.27B|ADS___246_B|BD+43____44B|CCDM_J00184+4401B|CSI+43____44__3|G_171-48|GCRV___162|GEN#_+1.00001326C|GJ____15_B|HD___1326B|JP11___171|LFT___32|LHS_____4|LTT_10109|NLTT___923|PM_00156+4345|SV*_SVS__1804|V*_GQ_And|Zkh___6|[GKL99]__10|[GS83]__69|[RHG95]____61|LSPM_J0018+4401E|WDS_J00184+4401B|Gaia_DR2_385334196532776576|**_GRB___34B|PM_J00184+4401|WISEA_J001828.65+440141.3|StKM_2-24b|WEB___266,Gaia_DR2_385334196532776576,../library/20201008_specmatch_nir/FITS/254_1326B/Slope-20191119T060341_R01.optimal.fits,649.65,523.312255859375,ENG19-3-003,10.97517472764298,Slope-20191119T060341_R01.optimal.fits,Karmn_J00184+440|ASCC__373580|2MASS_J00182549+4401376|8pc_280.27B|ADS___246_B|BD+43____44B|CCDM_J00184+4401B|CSI+43____44__3|G_171-48|GCRV___162|GEN#_+1.00001326C|GJ____15_B|HD___1326B|JP11___171|LFT___32|LHS_____4|LTT_10109|NLTT___923|PM_00156+4345|SV*_SVS__1804|V*_GQ_And|Zkh___6|[GKL99]__10|[GS83]__69|[RHG95]____61|LSPM_J0018+4401E|WDS_J00184+4401B|Gaia_DR2_385334196532776576|**_GRB___34B|PM_J00184+4401|WISEA_J001828.65+440141.3|StKM_2-24b|WEB___266
54,GJ_1148,6.87235401827338,"[-3.14340943e+07  1.06669953e+04 -4.02127069e-01 -2.27583670e-05
  1.93035675e-09 -3.63908048e-14]",3.9808647921835023,HIP_57050,3304,61,0.376,0.018000000000000002,4.81,0.05,0.07,0.08,0.34,0.03,9.78,0.51,90.9,12.0,D,1,1,Gaia,2M,Simbad,175.43597,42.75197,Gaia_DR1_772430901610348032|WISEA_J114144.08+424506.2|Gaia_DR2_772430527947893632|TYC_3016-1877-1|PM_J11417+4245|UCAC4_664-056772|LSPM_J1141+4245|ASCC__408337|UCAC2__46566670|G_122-40|GJ__1148|HIC__57050|HIP__57050|LFT__836|LHS__2443|LTT_13210|NLTT_28266|Ross_1003|USNO_725|[RHG95]__1827|2MASS_J11414471+4245072|USNO-B1.0_1327-00279297|PLX_2703.01|HAT_141-00143,Gaia_DR2_772430527947893632,../library/20201008_specmatch_nir/FITS/300_HIP57050/Slope-20190320T034635_R01.optimal.fits,969.15,409.4854736328125,PSU19-1-009,-9.131541114367172,Slope-20190320T034635_R01.optimal.fits,Gaia_DR1_772430901610348032|WISEA_J114144.08+424506.2|Gaia_DR2_772430527947893632|TYC_3016-1877-1|PM_J11417+4245|UCAC4_664-056772|LSPM_J1141+4245|ASCC__408337|UCAC2__46566670|G_122-40|GJ__1148|HIC__57050|HIP__57050|LFT__836|LHS__2443|LTT_13210|NLTT_28266|Ross_1003|USNO_725|[RHG95]__1827|2MASS_J11414471+4245072|USNO-B1.0_1327-00279297|PLX_2703.01|HAT_141-00143
40,GJ_745_A,6.903793662745359,"[ 2.00698384e+07 -6.81441566e+03  2.57126632e-01  1.45397687e-05
 -1.23439001e-09  2.32837249e-14]",0.2940976335023159,GL_745A,3500,60,0.31,0.012,4.93,0.05,-0.33,0.08,0.3,0.03,9.75,0.52,113.4,10.8,D,1,1,Gaia,2M,Simbad,286.77319,20.88804,Karmn_J19070+208|PLX_4451|LSPM_J1907+2053|ASCC__800727|UCAC2__39189853|USNO-B1.0_1108-00373266|CCDM_J19072+2053A|CSI+20-19050|Ci_20_1129|G_184-48|G_185-3|GAT__153|GCRV_11580|GJ___745_A|HIC__93873|HIP__93873|IDS_19029+2044_A|LFT_1449|LHS__3432|LTT_15601|NLTT_47424|PM_19050+2049|Ross__730|TYC_1598-325-1|Zkh_284|[RHG95]__3004|2MASS_J19070556+2053168|WISEP_J190705.22+205313.4|WDS_J19072+2053B|**_LDS_1017B|UCAC4_555-082340|PM_J19070+2053|Gaia_DR1_4519789317615004800|Gaia_DR2_4519789321933481856,Gaia_DR2_4519789321933481856,../library/20201008_specmatch_nir/FITS/276_GL745A/Slope-20200606T062601_R01.optimal.fits,969.15,414.36041259765625,UT20-2-007,32.40064449024529,Slope-20200606T062601_R01.optimal.fits,Karmn_J19070+208|PLX_4451|LSPM_J1907+2053|ASCC__800727|UCAC2__39189853|USNO-B1.0_1108-00373266|CCDM_J19072+2053A|CSI+20-19050|Ci_20_1129|G_184-48|G_185-3|GAT__153|GCRV_11580|GJ___745_A|HIC__93873|HIP__93873|IDS_19029+2044_A|LFT_1449|LHS__3432|LTT_15601|NLTT_47424|PM_19050+2049|Ross__730|TYC_1598-325-1|Zkh_284|[RHG95]__3004|2MASS_J19070556+2053168|WISEP_J190705.22+205313.4|WDS_J19072+2053B|**_LDS_1017B|UCAC4_555-082340|PM_J19070+2053|Gaia_DR1_4519789317615004800|Gaia_DR2_4519789321933481856
36,GJ_382,7.054444771649951,"[ 5.44834817e+06 -1.85184176e+03  6.99929904e-02  3.95176438e-06
 -3.36057844e-10  6.34539189e-15]",0.2355078051213489,GL_382,3623,60,0.522,0.019,4.72,0.05,0.13,0.08,0.53,0.05,9.75,0.52,128.0,9.3,D,2,1,Gaia,2M,Simbad,153.07362,-3.74567,8pc_127.99|BD-03__2870|G_162-25|G__53-29|GCRV_61131|GEN#_-0.00302870|GJ___382|HIC__49986|HIP__49986|IRAS_10097-0329|JP11___247|LTT__3734|MCC_569|NLTT_23680|PPM_193190|SAO_137411|UBV_M___5136|VVO__13|YZ__93__3945|YZC_17__3945|Zkh_139|[RHG95]__1595|2MASS_J10121768-0344441|PLX_2395.11|1RXS_J101217.2-034442|V*_AN_Sex|TYC_4907-704-1|ASAS_J101218-0344.8|ASAS_J101217-0344.6|WISEA_J101217.55-034447.1|UCAC4_432-051854|StKM_2-618|PM_J10122-0344|GALEX_6381998870279227813|WEB__9193|Gaia_DR2_3828238392559860992,Gaia_DR2_3828238392559860992,../library/20201008_specmatch_nir/FITS/270_GL382/Slope-20191207T123306_R01.optimal.fits,330.15,447.2868957519531,UT20-1-008,7.907094172607432,Slope-20191207T123306_R01.optimal.fits,8pc_127.99|BD-03__2870|G_162-25|G__53-29|GCRV_61131|GEN#_-0.00302870|GJ___382|HIC__49986|HIP__49986|IRAS_10097-0329|JP11___247|LTT__3734|MCC_569|NLTT_23680|PPM_193190|SAO_137411|UBV_M___5136|VVO__13|YZ__93__3945|YZC_17__3945|Zkh_139|[RHG95]__1595|2MASS_J10121768-0344441|PLX_2395.11|1RXS_J101217.2-034442|V*_AN_Sex|TYC_4907-704-1|ASAS_J101218-0344.8|ASAS_J101217-0344.6|WISEA_J101217.55-034447.1|UCAC4_432-051854|StKM_2-618|PM_J10122-0344|GALEX_6381998870279227813|WEB__9193|Gaia_DR2_3828238392559860992
73,GJ_176,7.06067293814116,"[ 7.49119182e+06 -2.54602616e+03  9.62217649e-02  5.43307059e-06
 -4.61988746e-10  8.72278968e-15]",1.3824270620344263,GJ_176,3679,77,0.453,0.022,4.8,0.03,0.15,0.1,0.49,0.04,9.6,0.53,106.3,10.0,E,1,1,Gaia,2M,Simbad,70.7324,18.958170000000006,Karmn_J04429+189|2MASS_J04425581+1857285|PLX_1046|LSPM_J0442+1857|ASCC__838914|UCAC2__38384336|USNO-B1.0_1089-00054746|BD+18___683|Ci_20__303|G__85-9|G__83-32|G___8-55|GCRV__2763|GEN#_+1.00285968|GEN#_+0.01800683|GJ___176|HD_285968|HIC__21932|HIP__21932|JP11__3797|LFT__372|LHS___196|LTT_11495|MCC_107|NLTT_13785|PM_04400+1853|Ross___33|TYC_1275-2034-1|UBV____4524|UBV_M____869|VVO_203|Zkh__64|[HFE83]__320|[RHG95]___817|PLX_1046.00|IRAS_04399+1852|AKARI-IRC-V1_J0442561+185721|Gaia_DR2_3409711211681795584|WISEA_J044256.24+185718.0|UCAC4_545-010524|PM_J04429+1857|Gaia_DR1_3409711211297795584|WEB__4214,Gaia_DR2_3409711211681795584,../library/20201008_specmatch_nir/FITS/391_GJ176/Slope-20191208T040844_R01.optimal.fits,330.15,261.81982421875,UT20-1-008,26.18685219915113,Slope-20191208T040844_R01.optimal.fits,Karmn_J04429+189|2MASS_J04425581+1857285|PLX_1046|LSPM_J0442+1857|ASCC__838914|UCAC2__38384336|USNO-B1.0_1089-00054746|BD+18___683|Ci_20__303|G__85-9|G__83-32|G___8-55|GCRV__2763|GEN#_+1.00285968|GEN#_+0.01800683|GJ___176|HD_285968|HIC__21932|HIP__21932|JP11__3797|LFT__372|LHS___196|LTT_11495|MCC_107|NLTT_13785|PM_04400+1853|Ross___33|TYC_1275-2034-1|UBV____4524|UBV_M____869|VVO_203|Zkh__64|[HFE83]__320|[RHG95]___817|PLX_1046.00|IRAS_04399+1852|AKARI-IRC-V1_J0442561+185721|Gaia_DR2_3409711211681795584|WISEA_J044256.24+185718.0|UCAC4_545-010524|PM_J04429+1857|Gaia_DR1_3409711211297795584|WEB__4214
30,GJ_105_B,7.460822411108804,"[-3.87463962e+07  1.31508748e+04 -4.95918483e-01 -2.80584410e-05
  2.38064813e-09 -4.48882858e-14]",4.188408587646061,GL_105B,3284,60,0.278,0.01,4.94,0.05,-0.12,0.03,0.25,0.03,9.85,0.51,,11.7,D,3,1,Gaia,2M,Simbad,39.06399,6.8719800000000015,Karmn_J02362+068|LSPM_J0236+0652|2MASS_J02361535+0652191|USNO-B1.0_0968-00026146|8pc_138.72B|BD+06___398B|CCDM_J02361+0653B|CSI+06___398__2|Ci_20__175|G__73-71|G__76-12|GEN#_+1.00016160B|GEN#_+1.20016160|GEN#_+9.80073071|GJ___105_B|GSC_00052-00151|IDS_02307+0626_B|LFT__218|LHS____16|LTT_10859|MCC_396|NLTT__8455|UBV____2587|USNO_802|V*_BX_Cet|Zkh__44|[R78b]_153|[RHG95]___463|vMa_2-3|**_PLQ___32B|WDS_J02361+0653C|AKARI-IRC-V1_J0236161+065228|WISE_J023616.50+065233.0|PMSC_02307+0626B|Gaia_DR2_18565464288396416|WISEA_J023616.52+065232.9|UCAC4_485-003632|PM_J02362+0652,Gaia_DR2_18565464288396416,../library/20201008_specmatch_nir/FITS/264_GL105B/Slope-20200108T040109_R01.optimal.fits,969.15,488.1304931640625,PSU20-1-001,26.169476006248725,Slope-20200108T040109_R01.optimal.fits,Karmn_J02362+068|LSPM_J0236+0652|2MASS_J02361535+0652191|USNO-B1.0_0968-00026146|8pc_138.72B|BD+06___398B|CCDM_J02361+0653B|CSI+06___398__2|Ci_20__175|G__73-71|G__76-12|GEN#_+1.00016160B|GEN#_+1.20016160|GEN#_+9.80073071|GJ___105_B|GSC_00052-00151|IDS_02307+0626_B|LFT__218|LHS____16|LTT_10859|MCC_396|NLTT__8455|UBV____2587|USNO_802|V*_BX_Cet|Zkh__44|[R78b]_153|[RHG95]___463|vMa_2-3|**_PLQ___32B|WDS_J02361+0653C|AKARI-IRC-V1_J0236161+065228|WISE_J023616.50+065233.0|PMSC_02307+0626B|Gaia_DR2_18565464288396416|WISEA_J023616.52+065232.9|UCAC4_485-003632|PM_J02362+0652
72,GJ_411,7.997041539105709,"[ 1.64387652e+07 -5.58138678e+03  2.10592075e-01  1.19088349e-05
 -1.01098848e-09  1.90693375e-14]",0.29316904621888085,HD_95735,3464,15,0.392,0.003,4.86,0.01,-0.41,0.1,0.4,0.01,9.91,0.47,392.4,7.5,E,2,1,Gaia,2M,Simbad,165.83414,35.96988,Karmn_J11033+359|PLX_2576|LSPM_J1103+3558|ASCC__492123|2MASS_J11032027+3558203|USNO-B1.0_1259-00190202|8pc_392.40|AC2000_1340883|AG+36_1043|AGKR__9911|BD+36__2147|CCDM_J11033+3558A|Ci_20__604|DO_14335|G_147-17|G_119-52|GAT___62|GAT__962|GC_15183|GCRV__6818|GEN#_+1.00095735|GJ___411|GSC_02521-02279|HD__95735|HIC__54035|HIP__54035|IRAS_11005+3615|JP11__2024|LAL_21185|LFT__756|LHS____37|LTT_12960|MCC_594|NLTT_26105|PM_11006+3617|PPM__75640|RAFGL__411|ROT__1651|SAO__62377|SKY#_21113|TYC_2521-2279-1|UBV___10094|UBV_M__16736|USNO_837|Zkh_149|[GKL99]_233|[RHG95]__1719|uvby98_100095735|2MASS_J11032023+3558117|PLX_2576.00|XBS_J110320.1+355803|WISEA_J110319.67+355722.4|UCAC4_630-046224|StKM_2-691|PM_J11033+3558|WEB__9772,HD__95735,../library/20201008_specmatch_nir/FITS/390_95735/Slope-20190512T052546_R01.optimal.fits,63.90000000000001,677.4837646484375,ENG19-2-003,-84.7251287447659,Slope-20190512T052546_R01.optimal.fits,Karmn_J11033+359|PLX_2576|LSPM_J1103+3558|ASCC__492123|2MASS_J11032027+3558203|USNO-B1.0_1259-00190202|8pc_392.40|AC2000_1340883|AG+36_1043|AGKR__9911|BD+36__2147|CCDM_J11033+3558A|Ci_20__604|DO_14335|G_147-17|G_119-52|GAT___62|GAT__962|GC_15183|GCRV__6818|GEN#_+1.00095735|GJ___411|GSC_02521-02279|HD__95735|HIC__54035|HIP__54035|IRAS_11005+3615|JP11__2024|LAL_21185|LFT__756|LHS____37|LTT_12960|MCC_594|NLTT_26105|PM_11006+3617|PPM__75640|RAFGL__411|ROT__1651|SAO__62377|SKY#_21113|TYC_2521-2279-1|UBV___10094|UBV_M__16736|USNO_837|Zkh_149|[GKL99]_233|[RHG95]__1719|uvby98_100095735|2MASS_J11032023+3558117|PLX_2576.00|XBS_J110320.1+355803|WISEA_J110319.67+355722.4|UCAC4_630-046224|StKM_2-691|PM_J11033+3558|WEB__9772
48,GJ_4333,8.354566730318798,"[-4.05241539e+07  1.37523709e+04 -5.18484530e-01 -2.93412909e-05
  2.48893272e-09 -4.69235225e-14]",4.667059687268802,HIP_115332,3324,60,0.416,0.02,4.79,0.05,0.24,0.08,0.39,0.04,9.68,0.52,93.5,11.7,D,2,1,Gaia,2M,Simbad,350.40604,17.29039,Karmn_J23216+172|WISEA_J232137.05+171710.9|TYC_1713-313-1|PM_J23216+1717|PM_23192+1702|PLX_5652.0|LSPM_J2321+1717|ASCC__911153|UCAC2__38002533|2MASS_J23213752+1717284|USNO-B1.0_1072-00715059|G__68-8|GEN#_+9.80068008|GJ__4333|HIC_115332|HIP_115332|L_1295-31|LFT_1785|LHS___543|LP__462-27|LTT_16862|NLTT_56616|UBV_M__42771|USNO_577|[RHG95]__3686|PLX_5652.01|Gaia_DR2_2817999068780218368,Gaia_DR2_2817999068780218368,../library/20201008_specmatch_nir/FITS/286_HIP115332/Slope-20191214T025528_R01.optimal.fits,969.15,408.0777587890625,UT20-1-008,-6.5538553414741125,Slope-20191214T025528_R01.optimal.fits,Karmn_J23216+172|WISEA_J232137.05+171710.9|TYC_1713-313-1|PM_J23216+1717|PM_23192+1702|PLX_5652.0|LSPM_J2321+1717|ASCC__911153|UCAC2__38002533|2MASS_J23213752+1717284|USNO-B1.0_1072-00715059|G__68-8|GEN#_+9.80068008|GJ__4333|HIC_115332|HIP_115332|L_1295-31|LFT_1785|LHS___543|LP__462-27|LTT_16862|NLTT_56616|UBV_M__42771|USNO_577|[RHG95]__3686|PLX_5652.01|Gaia_DR2_2817999068780218368
38,GJ_686,8.397344368903646,"[ 2.70217450e+07 -9.17289815e+03  3.46000013e-01  1.95714996e-05
 -1.66100131e-09  3.13240768e-14]",0.12558447169815673,GL_686,3657,60,0.424,0.015,4.83,0.05,-0.25,0.08,0.44,0.04,9.63,0.53,123.0,9.6,D,2,1,Gaia,2M,Simbad,264.47228,18.59171,Karmn_J17378+185|PLX_4009|LSPM_J1737+1835|ASCC__878749|UCAC2__38455998|USNO-B1.0_1085-00280931|AC_+18__1453|AC_+18__1459-48|AG+18_1586|BD+18__3421|CSI+18-17356|Ci_18_2347|Ci_20_1050|G_170-55|GCRV_10187|GEN#_+0.01803421|GJ___686|HIC__86287|HIP__86287|IRAS_17356+1836|L_1278-24|LFT_1363|LHS___452|LTT_15228|MCC_169|NLTT_45173|PPM_133635|TYC_1555-1029-1|UBV___15007|VVO__64|Zkh_259|[RHG95]__2792|2MASS_J17375330+1835295|PLX_4009.00|NSV_23111|WISEA_J173754.04+183540.0|StKM_2-1329|PM_J17378+1835|WEB_14554|Gaia_DR2_4550763526539955712,Gaia_DR2_4550763526539955712,../library/20201008_specmatch_nir/FITS/274_GL686/Slope-20200215T123708_R01.optimal.fits,330.15,415.3926696777344,UT20-1-008,-9.504207696196886,Slope-20200215T123708_R01.optimal.fits,Karmn_J17378+185|PLX_4009|LSPM_J1737+1835|ASCC__878749|UCAC2__38455998|USNO-B1.0_1085-00280931|AC_+18__1453|AC_+18__1459-48|AG+18_1586|BD+18__3421|CSI+18-17356|Ci_18_2347|Ci_20_1050|G_170-55|GCRV_10187|GEN#_+0.01803421|GJ___686|HIC__86287|HIP__86287|IRAS_17356+1836|L_1278-24|LFT_1363|LHS___452|LTT_15228|MCC_169|NLTT_45173|PPM_133635|TYC_1555-1029-1|UBV___15007|VVO__64|Zkh_259|[RHG95]__2792|2MASS_J17375330+1835295|PLX_4009.00|NSV_23111|WISEA_J173754.04+183540.0|StKM_2-1329|PM_J17378+1835|WEB_14554|Gaia_DR2_4550763526539955712
62,GJ_725_A,8.463266859118136,"[ 3.49804428e+06 -1.19167811e+03  4.52094388e-02  2.54369315e-06
 -2.17129146e-10  4.10929637e-15]",1.4699581694532642,HD_173739,3407,15,0.35600000000000004,0.004,4.9,0.01,-0.49,0.1,0.36,0.01,9.83,0.48,283.5,8.9,E,1,1,Gaia,2M,Simbad,280.6946,59.63038,Karmn_J18427+596N|PLX_4330|LSPM_J1842+5937N|ASCC__201775|USNO-B1.0_1496-00255595|8pc_280.28A|ADS_11632_A|AG+59_1185|BD+59__1915A|CCDM_J18428+5937A|CSI+59__1915__1|Ci_20_1105|Ci_18_2456|DO_36465|G_227-46|G_229-13|GC_25648|GCRV_11183|GEN#_+1.00173739A|GJ___725_A|HD_173739|HIC__91768|HIP__91768|JP11__3019|LFT_1431|LHS____58|LTT_15522|NLTT_46947|NSV_11288|PPM__36785|SAO__31128|UBV___15969|UBV_M__23214|YZ__59__9945|Zkh_280|[RHG95]__2945|2MASS_J18424666+5937499|WDS_J18428+5938A|TYC_3930-1791-1|**_STF_2398A|**_LDS_1466A|WISE_J184244.93+593807.9|WISEA_J184244.96+593805.4|PM_J18427+5937N|UCAC4_749-054798|Gaia_DR1_2154877657540108928|WEB_15792|Gaia_DR2_2154880616773521408,Gaia_DR2_2154880616773521408,../library/20201008_specmatch_nir/FITS/340_173739/Slope-20200821T052005_R01.optimal.fits,181.05,573.3825073242188,UT20-3-013,-0.7344677799747543,Slope-20200821T052005_R01.optimal.fits,Karmn_J18427+596N|PLX_4330|LSPM_J1842+5937N|ASCC__201775|USNO-B1.0_1496-00255595|8pc_280.28A|ADS_11632_A|AG+59_1185|BD+59__1915A|CCDM_J18428+5937A|CSI+59__1915__1|Ci_20_1105|Ci_18_2456|DO_36465|G_227-46|G_229-13|GC_25648|GCRV_11183|GEN#_+1.00173739A|GJ___725_A|HD_173739|HIC__91768|HIP__91768|JP11__3019|LFT_1431|LHS____58|LTT_15522|NLTT_46947|NSV_11288|PPM__36785|SAO__31128|UBV___15969|UBV_M__23214|YZ__59__9945|Zkh_280|[RHG95]__2945|2MASS_J18424666+5937499|WDS_J18428+5938A|TYC_3930-1791-1|**_STF_2398A|**_LDS_1466A|WISE_J184244.93+593807.9|WISEA_J184244.96+593805.4|PM_J18427+5937N|UCAC4_749-054798|Gaia_DR1_2154877657540108928|WEB_15792|Gaia_DR2_2154880616773521408
78,GJ_649,8.938833329171208,"[ 1.31101862e+07 -4.44991101e+03  1.67817204e-01  9.49430536e-06
 -8.05606340e-10  1.51906684e-14]",0.333145928387074,HIP_83043,3590,45,0.539,0.016,4.75,0.02,-0.04,0.1,0.52,0.02,9.89,0.48,96.4,9.7,E,1,1,Gaia,2M,Simbad,254.53687,25.74416,PLX_3857|LSPM_J1658+2544|ASCC__694128|UCAC2__40870437|USNO-B1.0_1157-00248752|BD+25__3173|Ci_20_1014|G_169-38|G_170-6|GCRV__9782|GEN#_+0.02503173|GJ___649|HIC__83043|HIP__83043|IRAS_16560+2549|LFT_1313|LHS__3257|LTT_15016|MCC_785|NLTT_43922|PM_16561+2550|Ross__860|TYC_2063-479-1|UBV___14365|UBV_M___1485|VVO__44|Zkh_239|[RHG95]__2673|2MASS_J16580884+2544392|PLX_3857.00|WISEA_J165808.75+254433.6|NSV_20873|Gaia_DR2_4572835535272064768|UCAC4_579-054393|StKM_2-1286|PM_J16581+2544|Gaia_DR1_4572835737133711744|WEB_14039,Gaia_DR2_4572835535272064768,../library/20201008_specmatch_nir/FITS/403_HIP83043/Slope-20200208T120619_R01.optimal.fits,330.15,429.85784912109375,UT20-1-008,4.318800794881989,Slope-20200208T120619_R01.optimal.fits,PLX_3857|LSPM_J1658+2544|ASCC__694128|UCAC2__40870437|USNO-B1.0_1157-00248752|BD+25__3173|Ci_20_1014|G_169-38|G_170-6|GCRV__9782|GEN#_+0.02503173|GJ___649|HIC__83043|HIP__83043|IRAS_16560+2549|LFT_1313|LHS__3257|LTT_15016|MCC_785|NLTT_43922|PM_16561+2550|Ross__860|TYC_2063-479-1|UBV___14365|UBV_M___1485|VVO__44|Zkh_239|[RHG95]__2673|2MASS_J16580884+2544392|PLX_3857.00|WISEA_J165808.75+254433.6|NSV_20873|Gaia_DR2_4572835535272064768|UCAC4_579-054393|StKM_2-1286|PM_J16581+2544|Gaia_DR1_4572835737133711744|WEB_14039
60,GJ_15_A,9.62567364954408,"[ 2.90406193e+07 -9.86083979e+03  3.72109562e-01  2.10399868e-05
 -1.78640310e-09  3.36979900e-14]",0.3278761650915097,HD_1326,3567,11,0.386,0.002,4.87,0.01,-0.36,0.1,0.4,0.01,9.66,0.52,280.7,8.1,E,1,1,Gaia,2M,Simbad,4.59536,44.02296,Karmn_J00183+440|PM_J00183+4401|ASCC__373571|2MASS_J00182256+4401222|LSPM_J0018+4401W|USNO-B1.0_1340-00005988|PLX___49|8pc_280.27A|AC2000_1406215|ADS___246_A|AG+43___37|BD+43____44|CCDM_J00184+4401A|CSI+43____44__4|CSI+43____44__1|Ci_20___19|DO_23070|G_171-47|GAT_1029|GC___358|GCRV___161|GEN#_+1.10001326|GJ____15_A|Gmb___34|HIC___1475|HIP___1475|JP11___170|JP11___360|LFT___31|LHS_____3|LTT_10108|MCC__85|NLTT___919|PM_00155+4344|PPM__42798|SAO__36248|SV*_SVS__2042|TYC_2794-157-1|UBV_____205|UBV_____207|USNO_787|V*_GX_And|VVO_124|Zkh___5|[GKL99]___9|[GS83]__66|[RHG95]____60|WDS_J00184+4401A|Gaia_DR2_385334230892516480|**_GRB___34A|HD___1326|AKARI-IRC-V1_J0018248+440125|WISE_J001825.71+440126.8|WISEA_J001825.70+440126.9|StKM_2-24a|UCAC4_671-001465|Gaia_DR1_385334123516493568|WEB___265,Gaia_DR2_385334230892516480,../library/20201008_specmatch_nir/FITS/323_1326/Slope-20200904T105938_R01.optimal.fits,191.7,703.1285400390625,UT20-3-005,11.807779378475908,Slope-20200904T105938_R01.optimal.fits,Karmn_J00183+440|PM_J00183+4401|ASCC__373571|2MASS_J00182256+4401222|LSPM_J0018+4401W|USNO-B1.0_1340-00005988|PLX___49|8pc_280.27A|AC2000_1406215|ADS___246_A|AG+43___37|BD+43____44|CCDM_J00184+4401A|CSI+43____44__4|CSI+43____44__1|Ci_20___19|DO_23070|G_171-47|GAT_1029|GC___358|GCRV___161|GEN#_+1.10001326|GJ____15_A|Gmb___34|HIC___1475|HIP___1475|JP11___170|JP11___360|LFT___31|LHS_____3|LTT_10108|MCC__85|NLTT___919|PM_00155+4344|PPM__42798|SAO__36248|SV*_SVS__2042|TYC_2794-157-1|UBV_____205|UBV_____207|USNO_787|V*_GX_And|VVO_124|Zkh___5|[GKL99]___9|[GS83]__66|[RHG95]____60|WDS_J00184+4401A|Gaia_DR2_385334230892516480|**_GRB___34A|HD___1326|AKARI-IRC-V1_J0018248+440125|WISE_J001825.71+440126.8|WISEA_J001825.70+440126.9|StKM_2-24a|UCAC4_671-001465|Gaia_DR1_385334123516493568|WEB___265
